30,0,1
181,0,1
332,0,1
483,0,1
634,0,1
785,0,1
936,0,1
1087,0,1
1238,0,1
1389,0,1
1540,0,1
1691,0,1
1842,0,1
1993,0,1
2144,0,1
2295,0,1
2446,0,1
2597,0,1
2748,0,1
2899,0,1
3050,0,1
3201,0,1
3352,0,1
3503,0,1
3654,0,1
3805,0,1
3956,0,1
4107,0,1
4258,0,1
4409,0,1
4560,0,1
60,1,2
211,1,2
362,1,2
513,1,2
664,1,2
815,1,2
966,1,2
1117,1,2
1268,1,2
1419,1,2
1570,1,2
1721,1,2
1872,1,2
2023,1,2
2174,1,2
2325,1,2
2476,1,2
2627,1,2
2778,1,2
2929,1,2
3080,1,2
3231,1,2
3382,1,2
3533,1,2
3684,1,2
3835,1,2
3986,1,2
4137,1,2
4288,1,2
4439,1,2
4590,1,2
90,2,3
241,2,3
392,2,3
543,2,3
694,2,3
845,2,3
996,2,3
1147,2,3
1298,2,3
1449,2,3
1600,2,3
1751,2,3
1902,2,3
2053,2,3
2204,2,3
2355,2,3
2506,2,3
2657,2,3
2808,2,3
2959,2,3
3110,2,3
3261,2,3
3412,2,3
3563,2,3
3714,2,3
3865,2,3
4016,2,3
4167,2,3
4318,2,3
4469,2,3
4620,2,3
120,3,4
271,3,4
422,3,4
573,3,4
724,3,4
875,3,4
1026,3,4
1177,3,4
1328,3,4
1479,3,4
1630,3,4
1781,3,4
1932,3,4
2083,3,4
2234,3,4
2385,3,4
2536,3,4
2687,3,4
2838,3,4
2989,3,4
3140,3,4
3291,3,4
3442,3,4
3593,3,4
3744,3,4
3895,3,4
4046,3,4
4197,3,4
4348,3,4
4499,3,4
4650,3,4
4560,5,6
4711,5,6
4862,5,6
5013,5,6
5164,5,6
5315,5,6
5466,5,6
5617,5,6
5768,5,6
5919,5,6
6070,5,6
6221,5,6
6372,5,6
6523,5,6
6674,5,6
6825,5,6
6976,5,6
7127,5,6
7278,5,6
7429,5,6
7580,5,6
7731,5,6
7882,5,6
8033,5,6
8184,5,6
8335,5,6
8486,5,6
8637,5,6
8788,5,6
8939,5,6
9090,5,6
4530,5,0
4531,5,0
4532,5,0
4533,5,0
4534,5,0
4535,5,0
4536,5,0
4537,5,0
4538,5,0
4539,5,0
4540,5,0
4541,5,0
4542,5,0
4543,5,0
4544,5,0
4545,5,0
4546,5,0
4547,5,0
4548,5,0
