30,0,1
301,0,1
572,0,1
843,0,1
1114,0,1
1385,0,1
1656,0,1
1927,0,1
2198,0,1
2469,0,1
2740,0,1
3011,0,1
3282,0,1
3553,0,1
3824,0,1
4095,0,1
4366,0,1
4637,0,1
4908,0,1
5179,0,1
5450,0,1
5721,0,1
5992,0,1
6263,0,1
6534,0,1
6805,0,1
7076,0,1
7347,0,1
7618,0,1
7889,0,1
8160,0,1
60,1,2
331,1,2
602,1,2
873,1,2
1144,1,2
1415,1,2
1686,1,2
1957,1,2
2228,1,2
2499,1,2
2770,1,2
3041,1,2
3312,1,2
3583,1,2
3854,1,2
4125,1,2
4396,1,2
4667,1,2
4938,1,2
5209,1,2
5480,1,2
5751,1,2
6022,1,2
6293,1,2
6564,1,2
6835,1,2
7106,1,2
7377,1,2
7648,1,2
7919,1,2
8190,1,2
90,2,3
361,2,3
632,2,3
903,2,3
1174,2,3
1445,2,3
1716,2,3
1987,2,3
2258,2,3
2529,2,3
2800,2,3
3071,2,3
3342,2,3
3613,2,3
3884,2,3
4155,2,3
4426,2,3
4697,2,3
4968,2,3
5239,2,3
5510,2,3
5781,2,3
6052,2,3
6323,2,3
6594,2,3
6865,2,3
7136,2,3
7407,2,3
7678,2,3
7949,2,3
8220,2,3
120,3,4
391,3,4
662,3,4
933,3,4
1204,3,4
1475,3,4
1746,3,4
2017,3,4
2288,3,4
2559,3,4
2830,3,4
3101,3,4
3372,3,4
3643,3,4
3914,3,4
4185,3,4
4456,3,4
4727,3,4
4998,3,4
5269,3,4
5540,3,4
5811,3,4
6082,3,4
6353,3,4
6624,3,4
6895,3,4
7166,3,4
7437,3,4
7708,3,4
7979,3,4
8250,3,4
150,4,5
421,4,5
692,4,5
963,4,5
1234,4,5
1505,4,5
1776,4,5
2047,4,5
2318,4,5
2589,4,5
2860,4,5
3131,4,5
3402,4,5
3673,4,5
3944,4,5
4215,4,5
4486,4,5
4757,4,5
5028,4,5
5299,4,5
5570,4,5
5841,4,5
6112,4,5
6383,4,5
6654,4,5
6925,4,5
7196,4,5
7467,4,5
7738,4,5
8009,4,5
8280,4,5
180,5,6
451,5,6
722,5,6
993,5,6
1264,5,6
1535,5,6
1806,5,6
2077,5,6
2348,5,6
2619,5,6
2890,5,6
3161,5,6
3432,5,6
3703,5,6
3974,5,6
4245,5,6
4516,5,6
4787,5,6
5058,5,6
5329,5,6
5600,5,6
5871,5,6
6142,5,6
6413,5,6
6684,5,6
6955,5,6
7226,5,6
7497,5,6
7768,5,6
8039,5,6
8310,5,6
210,6,7
481,6,7
752,6,7
1023,6,7
1294,6,7
1565,6,7
1836,6,7
2107,6,7
2378,6,7
2649,6,7
2920,6,7
3191,6,7
3462,6,7
3733,6,7
4004,6,7
4275,6,7
4546,6,7
4817,6,7
5088,6,7
5359,6,7
5630,6,7
5901,6,7
6172,6,7
6443,6,7
6714,6,7
6985,6,7
7256,6,7
7527,6,7
7798,6,7
8069,6,7
8340,6,7
240,7,8
511,7,8
782,7,8
1053,7,8
1324,7,8
1595,7,8
1866,7,8
2137,7,8
2408,7,8
2679,7,8
2950,7,8
3221,7,8
3492,7,8
3763,7,8
4034,7,8
4305,7,8
4576,7,8
4847,7,8
5118,7,8
5389,7,8
5660,7,8
5931,7,8
6202,7,8
6473,7,8
6744,7,8
7015,7,8
7286,7,8
7557,7,8
7828,7,8
8099,7,8
8370,7,8
8160,9,10
8431,9,10
8702,9,10
8973,9,10
9244,9,10
9515,9,10
9786,9,10
10057,9,10
10328,9,10
10599,9,10
10870,9,10
11141,9,10
11412,9,10
11683,9,10
11954,9,10
12225,9,10
12496,9,10
12767,9,10
13038,9,10
13309,9,10
13580,9,10
13851,9,10
14122,9,10
14393,9,10
14664,9,10
14935,9,10
15206,9,10
15477,9,10
15748,9,10
16019,9,10
16290,9,10
8130,9,0
8131,9,0
8132,9,0
8133,9,0
8134,9,0
8135,9,0
8136,9,0
8137,9,0
8138,9,0
8139,9,0
8140,9,0
8141,9,0
8142,9,0
8143,9,0
8144,9,0
8145,9,0
8146,9,0
8147,9,0
8148,9,0
8149,9,0
8150,9,0
8151,9,0
8152,9,0
8153,9,0
8154,9,0
8155,9,0
8156,9,0
8157,9,0
8158,9,0
8159,9,0
8160,9,0
8190,10,11
8461,10,11
8732,10,11
9003,10,11
9274,10,11
9545,10,11
9816,10,11
10087,10,11
10358,10,11
10629,10,11
10900,10,11
11171,10,11
11442,10,11
11713,10,11
11984,10,11
12255,10,11
12526,10,11
12797,10,11
13068,10,11
13339,10,11
13610,10,11
13881,10,11
14152,10,11
14423,10,11
14694,10,11
14965,10,11
15236,10,11
15507,10,11
15778,10,11
16049,10,11
16320,10,11
8160,10,1
8161,10,1
8162,10,1
8163,10,1
8164,10,1
8165,10,1
8166,10,1
8167,10,1
8168,10,1
8169,10,1
8170,10,1
8171,10,1
8172,10,1
8173,10,1
8174,10,1
8175,10,1
8176,10,1
8177,10,1
8178,10,1
8179,10,1
8180,10,1
8181,10,1
8182,10,1
8183,10,1
8184,10,1
8185,10,1
8186,10,1
8187,10,1
8188,10,1
8189,10,1
8190,10,1
8220,11,12
8491,11,12
8762,11,12
9033,11,12
9304,11,12
9575,11,12
9846,11,12
10117,11,12
10388,11,12
10659,11,12
10930,11,12
11201,11,12
11472,11,12
11743,11,12
12014,11,12
12285,11,12
12556,11,12
12827,11,12
13098,11,12
13369,11,12
13640,11,12
13911,11,12
14182,11,12
14453,11,12
14724,11,12
14995,11,12
15266,11,12
15537,11,12
15808,11,12
16079,11,12
16350,11,12
8190,11,2
8191,11,2
8192,11,2
8193,11,2
8194,11,2
8195,11,2
8196,11,2
8197,11,2
8198,11,2
8199,11,2
8200,11,2
8201,11,2
8202,11,2
8203,11,2
8204,11,2
8205,11,2
8206,11,2
8207,11,2
8208,11,2
8209,11,2
8210,11,2
8211,11,2
8212,11,2
8213,11,2
8214,11,2
8215,11,2
8216,11,2
8217,11,2
8218,11,2
8219,11,2
8220,11,2
8250,12,13
8521,12,13
8792,12,13
9063,12,13
9334,12,13
9605,12,13
9876,12,13
10147,12,13
10418,12,13
10689,12,13
10960,12,13
11231,12,13
11502,12,13
11773,12,13
12044,12,13
12315,12,13
12586,12,13
12857,12,13
13128,12,13
13399,12,13
13670,12,13
13941,12,13
14212,12,13
14483,12,13
14754,12,13
15025,12,13
15296,12,13
15567,12,13
15838,12,13
16109,12,13
16380,12,13
8220,12,3
8221,12,3
8222,12,3
8223,12,3
8224,12,3
8225,12,3
8226,12,3
8227,12,3
8228,12,3
8229,12,3
8230,12,3
8231,12,3
8232,12,3
8233,12,3
8234,12,3
8235,12,3
8236,12,3
8237,12,3
8238,12,3
8239,12,3
8240,12,3
8241,12,3
8242,12,3
8243,12,3
8244,12,3
8245,12,3
8246,12,3
8247,12,3
8248,12,3
8249,12,3
8250,12,3
8280,13,14
8551,13,14
8822,13,14
9093,13,14
9364,13,14
9635,13,14
9906,13,14
10177,13,14
10448,13,14
10719,13,14
10990,13,14
11261,13,14
11532,13,14
11803,13,14
12074,13,14
12345,13,14
12616,13,14
12887,13,14
13158,13,14
